"No.","Time","Source","Destination","Protocol","Length","Info"
"393","0.391679","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"394","0.391780","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"395","0.391823","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"396","0.398663","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"397","0.403725","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"398","0.404198","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"399","0.404540","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"400","0.410691","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"401","0.410971","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"402","0.411265","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"403","0.411265","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"404","0.411541","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"405","0.411541","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"406","0.412136","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"407","0.412136","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"408","0.413165","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"409","0.413165","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"410","0.413450","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"411","0.413553","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"412","0.413593","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"413","0.413660","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"414","0.415793","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"415","0.421557","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"416","0.425725","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"417","0.426123","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"418","0.426123","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"419","0.426470","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"420","0.426470","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"421","0.427019","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"422","0.427019","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"423","0.427019","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"424","0.428494","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"425","0.428494","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"426","0.428494","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"427","0.428494","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"428","0.428494","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"429","0.428494","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"430","0.428494","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"431","0.428925","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"432","0.428986","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"433","0.428986","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"434","0.428986","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"435","0.429097","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"436","0.429097","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"437","0.429281","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"438","0.429281","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"439","0.429281","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"440","0.429342","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"441","0.430080","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"442","0.430080","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"443","0.430247","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"444","0.430457","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"445","0.430457","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"446","0.431704","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"447","0.431704","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"448","0.431858","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"449","0.431959","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"450","0.432068","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"451","0.432665","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"452","0.436682","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"453","0.436882","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"454","0.439485","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"455","0.445591","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"456","0.445897","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"457","0.445897","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"458","0.446592","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"459","0.446592","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"460","0.446770","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"461","0.446894","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"462","0.446995","114.125.240.16","192.168.43.76","UDP","773","443  >  60893 Len=731"
"463","0.454452","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"464","0.562296","192.168.43.76","142.251.10.136","UDP","1015","63257  >  443 Len=973"
"465","0.628751","142.251.10.136","192.168.43.76","UDP","74","443  >  63257 Len=32"
"466","0.640939","192.168.43.76","142.251.10.136","UDP","75","63257  >  443 Len=33"
"467","0.645453","142.251.10.136","192.168.43.76","UDP","130","443  >  63257 Len=88"
"468","0.645925","192.168.43.76","142.251.10.136","UDP","81","63257  >  443 Len=39"
"469","0.650819","142.251.10.136","192.168.43.76","UDP","68","443  >  63257 Len=26"
"470","0.661649","192.168.43.76","142.251.10.136","UDP","75","63257  >  443 Len=33"
"471","0.688715","142.251.10.136","192.168.43.76","UDP","68","443  >  63257 Len=26"
"472","3.379114","192.168.43.76","74.125.24.94","TCP","55","49583  >  443 [ACK] Seq=1 Ack=1 Win=515 Len=1 [TCP segment of a reassembled PDU]"
"473","3.473905","74.125.24.94","192.168.43.76","TCP","54","443  >  49583 [ACK] Seq=1 Ack=2 Win=168 Len=0"
"474","3.646257","192.168.43.76","142.251.10.136","UDP","1285","63257  >  443 Len=1243"
"475","3.646638","192.168.43.76","142.251.10.136","UDP","780","63257  >  443 Len=738"
"476","3.715995","142.251.10.136","192.168.43.76","UDP","74","443  >  63257 Len=32"
"477","3.726710","192.168.43.76","142.251.10.136","UDP","75","63257  >  443 Len=33"
"478","3.732945","142.251.10.136","192.168.43.76","UDP","490","443  >  63257 Len=448"
"479","3.733665","192.168.43.76","142.251.10.136","UDP","81","63257  >  443 Len=39"
"480","3.739985","142.251.10.136","192.168.43.76","UDP","193","443  >  63257 Len=151"
"481","3.741900","192.168.43.76","74.125.24.94","UDP","1048","61755  >  443 Len=1006"
"482","3.751454","192.168.43.76","142.251.10.136","UDP","75","63257  >  443 Len=33"
"483","3.797061","142.251.10.136","192.168.43.76","UDP","68","443  >  63257 Len=26"
"484","3.805950","74.125.24.94","192.168.43.76","UDP","69","443  >  61755 Len=27"
"485","3.806348","74.125.24.94","192.168.43.76","UDP","105","443  >  61755 Len=63"
"486","3.806551","74.125.24.94","192.168.43.76","UDP","67","443  >  61755 Len=25"
"487","3.806589","192.168.43.76","74.125.24.94","UDP","77","61755  >  443 Len=35"
"488","3.832485","192.168.43.76","74.125.24.94","UDP","75","61755  >  443 Len=33"
"489","3.894792","74.125.24.94","192.168.43.76","UDP","67","443  >  61755 Len=25"
"490","4.971871","172.67.134.181","192.168.43.76","TLSv1.2","115","Application Data"
"491","4.973006","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"492","4.973412","192.168.43.76","172.67.134.181","TLSv1.2","1158","Application Data"
"493","5.015621","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=62 Ack=31 Win=56000 Len=0"
"494","5.030386","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=62 Ack=1135 Win=56000 Len=0"
"495","7.125058","192.168.43.76","20.198.162.78","TLSv1.2","97","Application Data"
"496","7.172161","172.67.134.181","192.168.43.76","TLSv1.2","145","Application Data"
"497","7.173752","192.168.43.76","192.168.43.8","DNS","74","Standard query 0x02c0 A bybit.app.link"
"498","7.207988","20.198.162.78","192.168.43.76","TCP","54","443  >  58177 [ACK] Seq=1 Ack=44 Win=310 Len=0"
"499","7.212620","192.168.43.76","172.67.134.181","TCP","54","57853  >  443 [ACK] Seq=1135 Ack=153 Win=514 Len=0"
"500","7.238173","20.198.162.78","192.168.43.76","TLSv1.2","228","Application Data"
"501","7.256775","192.168.43.8","192.168.43.76","DNS","138","Standard query response 0x02c0 A bybit.app.link A 13.33.33.105 A 13.33.33.2 A 13.33.33.53 A 13.33.33.113"
"502","7.259185","192.168.43.76","13.33.33.105","TCP","66","49596  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"503","7.278852","192.168.43.76","20.198.162.78","TCP","54","58177  >  443 [ACK] Seq=44 Ack=175 Win=513 Len=0"
"504","7.314822","13.33.33.105","192.168.43.76","TCP","66","443  >  49596 [SYN, ACK] Seq=0 Ack=1 Win=4080 Len=0 MSS=1360 WS=32 SACK_PERM=1"
"505","7.315053","192.168.43.76","13.33.33.105","TCP","54","49596  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"506","7.315461","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"507","7.315692","192.168.43.76","172.67.134.181","TCP","1414","57853  >  443 [ACK] Seq=1165 Ack=153 Win=514 Len=1360 [TCP segment of a reassembled PDU]"
"508","7.315692","192.168.43.76","172.67.134.181","TLSv1.2","72","Application Data"
"509","7.364830","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=153 Ack=1165 Win=56000 Len=0"
"510","7.382278","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=153 Ack=2543 Win=56000 Len=0"
"511","7.770507","172.67.134.181","192.168.43.76","TLSv1.2","345","Application Data"
"512","7.771897","192.168.43.76","13.33.33.105","TLSv1.2","281","Client Hello"
"513","7.811578","192.168.43.76","172.67.134.181","TCP","54","57853  >  443 [ACK] Seq=2543 Ack=444 Win=513 Len=0"
"514","7.844597","13.33.33.105","192.168.43.76","TCP","54","443  >  49596 [ACK] Seq=1 Ack=228 Win=4288 Len=0"
"515","7.852797","13.33.33.105","192.168.43.76","TLSv1.2","1414","Server Hello"
"516","7.853283","13.33.33.105","192.168.43.76","TCP","1414","443  >  49596 [PSH, ACK] Seq=1361 Ack=228 Win=4288 Len=1360 [TCP segment of a reassembled PDU]"
"517","7.853385","192.168.43.76","13.33.33.105","TCP","54","49596  >  443 [ACK] Seq=228 Ack=2721 Win=131840 Len=0"
"518","7.855848","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"519","7.856325","13.33.33.105","192.168.43.76","TCP","1414","443  >  49596 [ACK] Seq=2721 Ack=228 Win=4288 Len=1360 [TCP segment of a reassembled PDU]"
"520","7.856377","192.168.43.76","172.67.134.181","TLSv1.2","1151","Application Data"
"521","7.856464","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"522","7.856556","192.168.43.76","172.67.134.181","TLSv1.2","1151","Application Data"
"523","7.856612","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"524","7.856636","13.33.33.105","192.168.43.76","TLSv1.2","1389","Certificate, Server Key Exchange, Server Hello Done"
"525","7.856678","192.168.43.76","13.33.33.105","TCP","54","49596  >  443 [ACK] Seq=228 Ack=5416 Win=131840 Len=0"
"526","7.856706","192.168.43.76","172.67.134.181","TLSv1.2","1252","Application Data"
"527","7.856959","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"528","7.857076","192.168.43.76","172.67.134.181","TLSv1.2","1151","Application Data"
"529","7.857147","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"530","7.857339","192.168.43.76","172.67.134.181","TLSv1.2","1151","Application Data"
"531","7.857733","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"532","7.858138","192.168.43.76","172.67.134.181","TLSv1.2","1305","Application Data"
"533","7.895737","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=444 Ack=2573 Win=56000 Len=0"
"534","7.924581","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=444 Ack=3700 Win=56000 Len=0"
"535","7.924840","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=444 Ack=4827 Win=56000 Len=0"
"536","7.924945","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=444 Ack=6055 Win=56000 Len=0"
"537","7.934358","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=444 Ack=7182 Win=56000 Len=0"
"538","7.934606","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=444 Ack=9560 Win=56000 Len=0"
"539","8.267082","172.67.134.181","192.168.43.76","TLSv1.2","259","Application Data, Application Data"
"540","8.267275","172.67.134.181","192.168.43.76","TLSv1.2","161","Application Data"
"541","8.267318","192.168.43.76","172.67.134.181","TCP","54","57853  >  443 [ACK] Seq=9560 Ack=756 Win=511 Len=0"
"542","8.267432","192.168.43.76","13.33.33.105","TLSv1.2","129","Client Key Exchange"
"543","8.267502","192.168.43.76","13.33.33.105","TLSv1.2","60","Change Cipher Spec"
"544","8.267607","192.168.43.76","13.33.33.105","TLSv1.2","99","Encrypted Handshake Message"
"545","8.294475","13.33.33.105","192.168.43.76","TCP","54","443  >  49596 [ACK] Seq=5416 Ack=354 Win=4416 Len=0"
"546","8.322711","13.33.33.105","192.168.43.76","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"547","8.328689","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"548","8.329009","192.168.43.76","172.67.134.181","TLSv1.2","1143","Application Data"
"549","8.362571","192.168.43.76","13.33.33.105","TCP","54","49596  >  443 [ACK] Seq=354 Ack=5467 Win=131840 Len=0"
"550","8.375477","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=756 Ack=9590 Win=56000 Len=0"
"551","8.385739","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=756 Ack=10679 Win=56000 Len=0"
"552","8.732647","172.67.134.181","192.168.43.76","TLSv1.2","793","Application Data"
"553","8.733070","192.168.43.76","13.33.33.105","TLSv1.2","728","Application Data"
"554","8.772793","192.168.43.76","172.67.134.181","TCP","54","57853  >  443 [ACK] Seq=10679 Ack=1495 Win=515 Len=0"
"555","8.783114","13.33.33.105","192.168.43.76","TCP","54","443  >  49596 [ACK] Seq=5467 Ack=1028 Win=5088 Len=0"
"556","8.998769","13.33.33.105","192.168.43.76","TCP","1414","443  >  49596 [ACK] Seq=5467 Ack=1028 Win=5088 Len=1360 [TCP segment of a reassembled PDU]"
"557","8.999371","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"558","8.999695","192.168.43.76","172.67.134.181","TLSv1.2","1151","Application Data"
"559","8.999966","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"560","9.000195","192.168.43.76","172.67.134.181","TLSv1.2","1164","Application Data"
"561","9.005564","13.33.33.105","192.168.43.76","TCP","1414","443  >  49596 [ACK] Seq=6827 Ack=1028 Win=5088 Len=1360 [TCP segment of a reassembled PDU]"
"562","9.005732","192.168.43.76","13.33.33.105","TCP","54","49596  >  443 [ACK] Seq=1028 Ack=8187 Win=131840 Len=0"
"563","9.005995","13.33.33.105","192.168.43.76","TCP","1414","443  >  49596 [PSH, ACK] Seq=8187 Ack=1028 Win=5088 Len=1360 [TCP segment of a reassembled PDU]"
"564","9.006025","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"565","9.006230","192.168.43.76","172.67.134.181","TLSv1.2","1151","Application Data"
"566","9.006415","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"567","9.006498","192.168.43.76","172.67.134.181","TLSv1.2","1303","Application Data"
"568","9.006515","13.33.33.105","192.168.43.76","TCP","1414","443  >  49596 [ACK] Seq=9547 Ack=1028 Win=5088 Len=1360 [TCP segment of a reassembled PDU]"
"569","9.006551","192.168.43.76","13.33.33.105","TCP","54","49596  >  443 [ACK] Seq=1028 Ack=10907 Win=131840 Len=0"
"570","9.006890","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"571","9.006959","13.33.33.105","192.168.43.76","TCP","1414","443  >  49596 [ACK] Seq=10907 Ack=1028 Win=5088 Len=1360 [TCP segment of a reassembled PDU]"
"572","9.006986","192.168.43.76","172.67.134.181","TLSv1.2","1151","Application Data"
"573","9.007070","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"574","9.007188","13.33.33.105","192.168.43.76","TLSv1.2","975","Application Data"
"575","9.007208","192.168.43.76","13.33.33.105","TCP","54","49596  >  443 [ACK] Seq=1028 Ack=13188 Win=131840 Len=0"
"576","9.007222","192.168.43.76","172.67.134.181","TLSv1.2","1151","Application Data"
"577","9.007298","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"578","9.007437","192.168.43.76","172.67.134.181","TLSv1.2","1309","Application Data"
"579","9.007708","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"580","9.053101","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1495 Ack=10709 Win=56000 Len=0"
"581","9.053257","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1495 Ack=11836 Win=56000 Len=0"
"582","9.053322","192.168.43.76","172.67.134.181","TLSv1.2","1335","Application Data, Application Data"
"583","9.064318","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1495 Ack=12976 Win=56000 Len=0"
"584","9.064430","192.168.43.76","172.67.134.181","TLSv1.2","1195","Application Data, Application Data"
"585","9.081459","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1495 Ack=14103 Win=56000 Len=0"
"586","9.081552","192.168.43.76","172.67.134.181","TLSv1.2","1143","Application Data"
"587","9.090594","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1495 Ack=15382 Win=56000 Len=0"
"588","9.090757","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1495 Ack=16509 Win=56000 Len=0"
"589","9.091653","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1495 Ack=17636 Win=56000 Len=0"
"590","9.098586","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1495 Ack=18921 Win=56000 Len=0"
"591","9.098738","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1495 Ack=20202 Win=56000 Len=0"
"592","9.124027","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1495 Ack=21343 Win=56000 Len=0"
"593","9.161269","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1495 Ack=22432 Win=56000 Len=0"
"594","11.972766","142.251.12.94","192.168.43.76","TLSv1.2","127","Application Data"
"595","11.973422","192.168.43.76","142.251.12.94","TCP","54","49582  >  443 [FIN, ACK] Seq=1 Ack=74 Win=514 Len=0"
"596","12.022628","142.251.12.94","192.168.43.76","TCP","54","443  >  49582 [ACK] Seq=74 Ack=2 Win=472 Len=0"
"597","12.033309","142.251.12.94","192.168.43.76","TCP","54","443  >  49582 [FIN, ACK] Seq=74 Ack=2 Win=472 Len=0"
"598","12.033404","192.168.43.76","142.251.12.94","TCP","54","49582  >  443 [ACK] Seq=2 Ack=75 Win=514 Len=0"
"599","12.880153","172.67.134.181","192.168.43.76","TLSv1.2","147","Application Data"
"600","12.880490","192.168.43.76","13.33.33.105","TLSv1.2","85","Encrypted Alert"
"601","12.920621","192.168.43.76","172.67.134.181","TCP","54","57853  >  443 [ACK] Seq=22432 Ack=1588 Win=514 Len=0"
"602","12.935159","13.33.33.105","192.168.43.76","TCP","54","443  >  49596 [ACK] Seq=13188 Ack=1059 Win=5120 Len=0"
"603","12.949647","13.33.33.105","192.168.43.76","TCP","54","443  >  49596 [FIN, ACK] Seq=13188 Ack=1059 Win=5120 Len=0"
"604","12.949782","192.168.43.76","13.33.33.105","TCP","54","49596  >  443 [ACK] Seq=1059 Ack=13189 Win=131840 Len=0"
"605","12.949935","192.168.43.76","172.67.134.181","TLSv1.2","84","Application Data"
"606","12.950117","192.168.43.76","172.67.134.181","TLSv1.2","1228","Application Data"
"607","12.950277","192.168.43.76","13.33.33.105","TCP","54","49596  >  443 [FIN, ACK] Seq=1059 Ack=13189 Win=131840 Len=0"
"608","12.984347","13.33.33.105","192.168.43.76","TCP","54","443  >  49596 [ACK] Seq=13189 Ack=1060 Win=5120 Len=0"
"609","12.990792","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1588 Ack=22462 Win=56000 Len=0"
"610","12.996844","172.67.134.181","192.168.43.76","TCP","54","443  >  57853 [ACK] Seq=1588 Ack=23636 Win=56000 Len=0"
"611","13.270671","172.67.134.181","192.168.43.76","TLSv1.2","115","Application Data"
"612","13.310795","192.168.43.76","172.67.134.181","TCP","54","57853  >  443 [ACK] Seq=23636 Ack=1649 Win=514 Len=0"
"613","15.001149","92:9f:9d:a3:5e:c7","AzureWav_d1:24:2b","ARP","42","Who has 192.168.43.76? Tell 192.168.43.8"
"614","15.001185","AzureWav_d1:24:2b","92:9f:9d:a3:5e:c7","ARP","42","192.168.43.76 is at 70:66:55:d1:24:2b"
"615","15.069105","192.168.43.76","114.125.240.16","UDP","847","60893  >  443 Len=805"
"616","15.124473","114.125.240.16","192.168.43.76","UDP","71","443  >  60893 Len=29"
"617","15.130809","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"618","15.130969","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"619","15.131401","192.168.43.76","114.125.240.16","UDP","78","60893  >  443 Len=36"
"620","15.135656","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"621","15.135932","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"622","15.135932","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"623","15.136643","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"624","15.136643","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"625","15.136643","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"626","15.137043","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"627","15.137043","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"628","15.137252","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"629","15.137431","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"630","15.138558","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"631","15.138860","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"632","15.141110","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"633","15.141110","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"634","15.141295","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"635","15.141295","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"636","15.141295","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"637","15.142541","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"638","15.142541","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"639","15.142541","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"640","15.142541","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"641","15.142816","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"642","15.142816","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"643","15.142907","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"644","15.143106","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"645","15.143239","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"646","15.143771","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"647","15.148337","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"648","15.148337","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"649","15.148337","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"650","15.148337","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"651","15.148337","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"652","15.148337","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"653","15.148337","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"654","15.148761","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"655","15.148761","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"656","15.148761","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"657","15.148852","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"658","15.149269","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"659","15.150249","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"660","15.150249","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"661","15.150249","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"662","15.150249","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"663","15.150249","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"664","15.150659","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"665","15.150659","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"666","15.150726","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"667","15.150852","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"668","15.151399","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"669","15.152456","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
